FACILITY CODE,STOCK CODE,ISIN CODE,STOCK NAME,ISSUER NAME,PRINCIPLE,BOND TYPE,BOND CLASS,RATING,RATING AGENCY,ISSUE DATE,MATURITY DATE,EXPECTED MATURITY DATE,DAY COUNT BASIS,COUPON FREQUENCY,FIRST PAYMENT DATE,PREVIOUS PAYMENT DATE,PREVIOUS COUPON RATE,NEXT PAYMENT DATE,NEXT COUPON RATE,FACILITY AMOUNT/FACILITY LIMIT(MYR MIL),FACILITY OUTSTANDING AMOUNT(MYR MIL),BOND ISSUE AMOUNT(MYR MIL),BOND CURRENT OUTSTANDING AMOUNT(MYR MIL),REMAINING TENURE,ISSUER FACILITY LIMIT(MYR MIL),ISSUER OUTSTANDING AMOUNT(MYR MIL),ISLAMIC CONCEPT,SECTOR,RATING EFFECTIVE DATE,CALLABLE/PUTTABLE,CONVERTIBLE/EXCHANGABLE,RATING ACTION
201400037,VS140181,MYBVS1401815,AQUASAR IMTN 5.430% 18.07.2029,Aquasar Capital Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate(G),AAA (S),RAM,18-JUL-2014,18-JUL-2029,,ACT365,2,19-JAN-2015,20-JUL-2020,5.43,18-JAN-2021,5.43,1500,900,100,100,10Y,1500,900,MURABAHAH,"FINANCIAL SERVICES",02-OCT-2019,N,N,Reaffirm
201400051,VJ140344,MYBVJ1403448,KESAS IMTN 4.550% 09.10.2020,Kesas Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA2,RAM,10-OCT-2014,09-OCT-2020,,ACT365,2,10-APR-2015,10-APR-2020,4.55,09-OCT-2020,4.55,735,375,90,90,3M,2683,881,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",13-JAN-2020,N,N,Reaffirm
201400051,VK140345,MYBVK1403453,KESAS IMTN 4.650% 08.10.2021,Kesas Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA2,RAM,10-OCT-2014,08-OCT-2021,,ACT365,2,10-APR-2015,10-APR-2020,4.65,12-OCT-2020,4.65,735,375,90,90,2Y,2683,881,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",13-JAN-2020,N,N,Reaffirm
201400051,VL140346,MYBVL1403469,KESAS IMTN 4.750% 10.10.2022,Kesas Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA2,RAM,10-OCT-2014,10-OCT-2022,,ACT365,2,10-APR-2015,10-APR-2020,4.75,12-OCT-2020,4.75,735,375,90,90,3Y,2683,881,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",13-JAN-2020,N,N,Reaffirm
201400051,VM140347,MYBVM1403475,KESAS IMTN 4.850% 10.08.2023,Kesas Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA2,RAM,10-OCT-2014,10-AUG-2023,,ACT365,2,10-APR-2015,10-APR-2020,4.85,12-OCT-2020,4.85,735,375,105,105,3Y,2683,881,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",13-JAN-2020,N,N,Reaffirm
201400052,VK140352,MYBVK1403529,WCT IMTN 4.950% 22.10.2021,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,23-OCT-2014,22-OCT-2021,,ACT365,2,23-APR-2015,23-APR-2020,4.95,23-OCT-2020,4.95,1500,1310,100,100,2Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400052,VI170157,MYBVI1701579,WCT IMTN 5.320% 11.05.2022,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,11-MAY-2017,11-MAY-2022,,ACT365,2,13-NOV-2017,12-MAY-2020,5.32,11-NOV-2020,5.32,1500,1310,200,200,2Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400052,VL140351,MYBVL1403519,WCT IMTN 5.050% 21.10.2022,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,23-OCT-2014,21-OCT-2022,,ACT365,2,23-APR-2015,23-APR-2020,5.05,23-OCT-2020,5.05,1500,1310,200,200,3Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400052,VM140350,MYBVM1403509,WCT IMTN 5.170% 23.10.2023,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,23-OCT-2014,23-OCT-2023,,ACT365,2,23-APR-2015,23-APR-2020,5.17,23-OCT-2020,5.17,1500,1310,300,300,5Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400052,VK180001,MYBVK1800013,WCT IMTN 5.550% 03.01.2025,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,04-JAN-2018,03-JAN-2025,,ACT365,2,04-JUL-2018,06-JUL-2020,5.55,04-JAN-2021,5.55,1500,1310,100,100,5Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400052,VK180075,MYBVK1800757,WCT IMTN 5.550% 21.02.2025,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,23-FEB-2018,21-FEB-2025,,ACT365,2,23-AUG-2018,24-FEB-2020,5.55,24-AUG-2020,5.55,1500,1310,100,100,5Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400052,VL180149,MYBVL1801498,WCT IMTN 5.650% 20.04.2026,WCT Holdings Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,20-APR-2018,20-APR-2026,,ACT365,2,22-OCT-2018,20-APR-2020,5.65,20-OCT-2020,5.65,1500,1310,310,310,7Y,4500,2315,MURABAHAH,"CONSTRUCTION AND ENGINEERING",28-AUG-2019,N,N,Affirm
201400057,VF190166,MYBVF1901662,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,Puncak Wangi Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate(G),AAA (FG),RAM,14-AUG-2019,20-NOV-2020,,ACT365,2,14-FEB-2020,14-FEB-2020,4.3,14-AUG-2020,4.3,200,200,45,45,3M,200,200,MURABAHAH,"PROPERTY AND REAL ESTATE",17-JUL-2019,N,N,Reaffirm
201400057,VE190250,MYBVE1902507,PWSB IMTN 4.10% 23.11.2020 - Issue No. 7,Puncak Wangi Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate(G),AAA (FG),RAM,20-NOV-2019,23-NOV-2020,,ACT365,2,20-MAY-2020,20-MAY-2020,4.1,23-NOV-2020,4.1,200,200,155,155,3M,200,200,MURABAHAH,"PROPERTY AND REAL ESTATE",17-JUL-2019,N,N,Reaffirm
201400058,VI150251,MYBVI1502514,BSDSB IMTN 4.780% 27.10.2020 - ISSUE NO 2,Bandar Serai Development Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate(G),AA3 (S),RAM,27-OCT-2015,27-OCT-2020,,ACT365,2,27-APR-2016,27-APR-2020,4.78,27-OCT-2020,4.78,1000,300,200,200,3M,1000,300,MURABAHAH,"PROPERTY AND REAL ESTATE",17-DEC-2019,N,N,Reaffirm
201400058,VI180250,MYBVI1802500,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,Bandar Serai Development Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate(G),AA3 (S),RAM,28-AUG-2018,28-AUG-2023,,ACT365,2,28-FEB-2019,28-FEB-2020,4.688,28-AUG-2020,4.688,1000,300,100,100,3Y,1000,300,MURABAHAH,"PROPERTY AND REAL ESTATE",17-DEC-2019,N,N,Reaffirm
201400059,UK140167,MYBUK1401673,TCMH MTN 2557D 24.11.2021,Tan Chong Motor Holdings Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,A1,RAM,24-NOV-2014,24-NOV-2021,,ACT365,2,25-MAY-2015,27-MAY-2020,4.7,24-NOV-2020,4.7,1500,500,500,500,2Y,1500,500,N/A,"INDUSTRIAL PRODUCTS",30-AUG-2019,N,N,Reaffirm
201400060,PJ140053,MYBPJ1400537,CENTRAL 5.050% 20.11.2020,Central Impression Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA-,MARC,21-NOV-2014,20-NOV-2020,,ACT365,2,21-MAY-2015,21-MAY-2020,5.05,20-NOV-2020,5.05,120,90,15,15,3M,120,90,N/A,"PROPERTY AND REAL ESTATE",31-OCT-2019,N,N,Affirm
201400060,PK140052,MYBPK1400527,CENTRAL 5.150% 19.11.2021,Central Impression Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA-,MARC,21-NOV-2014,19-NOV-2021,,ACT365,2,21-MAY-2015,21-MAY-2020,5.15,23-NOV-2020,5.15,120,90,15,15,2Y,120,90,N/A,"PROPERTY AND REAL ESTATE",31-OCT-2019,N,N,Affirm
201400060,PL140051,MYBPL1400517,CENTRAL 5.250% 21.11.2022,Central Impression Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA-,MARC,21-NOV-2014,21-NOV-2022,,ACT365,2,21-MAY-2015,21-MAY-2020,5.25,23-NOV-2020,5.25,120,90,15,15,3Y,120,90,N/A,"PROPERTY AND REAL ESTATE",31-OCT-2019,N,N,Affirm
201400060,PM140050,MYBPM1400507,CENTRAL 5.350% 21.11.2023,Central Impression Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA-,MARC,21-NOV-2014,21-NOV-2023,,ACT365,2,21-MAY-2015,21-MAY-2020,5.35,23-NOV-2020,5.35,120,90,15,15,5Y,120,90,N/A,"PROPERTY AND REAL ESTATE",31-OCT-2019,N,N,Affirm
201400060,PN140049,MYBPN1400497,CENTRAL 5.450% 21.11.2024,Central Impression Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA-,MARC,21-NOV-2014,21-NOV-2024,,ACT365,2,21-MAY-2015,21-MAY-2020,5.45,23-NOV-2020,5.45,120,90,15,15,5Y,120,90,N/A,"PROPERTY AND REAL ESTATE",31-OCT-2019,N,N,Affirm
201400060,PO140048,MYBPO1400487,CENTRAL 5.550% 21.11.2025,Central Impression Sdn Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate,AA-,MARC,21-NOV-2014,21-NOV-2025,,ACT365,2,21-MAY-2015,21-MAY-2020,5.55,23-NOV-2020,5.55,120,90,15,15,7Y,120,90,N/A,"PROPERTY AND REAL ESTATE",31-OCT-2019,N,N,Affirm
201400062,VZ140395,MYBVZ1403956,MAHB Perpetual Subordinated  Sukuk 5.75% - Issue 1,Malaysia Airport Holdings Berhad,ISLAMIC,Callable Stepping Bond,Corporate,AA2,RAM,15-DEC-2014,14-DEC-2114,13-DEC-2024,ACT365,2,15-JUN-2015,15-JUN-2020,5.75,15-DEC-2020,5.75,2500,1000,1000,1000,25Y+,5000,1000,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",22-APR-2020,Y,N,Reaffirm
201400063,DJ140003,MYBDJ1400038,UNITAPAH 5.17% Series 10 11.12.2020,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,11-DEC-2020,,ACT365,2,12-JUN-2015,12-JUN-2020,5.17,11-DEC-2020,5.17,600,385,10,10,6M,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DK140038,MYBDK1400382,UNITAPAH 5.23% Series 11 11.06.2021,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,11-JUN-2021,,ACT365,2,12-JUN-2015,12-JUN-2020,5.23,14-DEC-2020,5.23,600,385,15,15,1Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DK140037,MYBDK1400374,UNITAPAH 5.28% Series 12 10.12.2021,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,10-DEC-2021,,ACT365,2,12-JUN-2015,12-JUN-2020,5.28,14-DEC-2020,5.28,600,385,10,10,2Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DL140036,MYBDL1400364,UNITAPAH 5.34% Series 13 10.06.2022,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,10-JUN-2022,,ACT365,2,12-JUN-2015,12-JUN-2020,5.34,14-DEC-2020,5.34,600,385,10,10,2Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DL140035,MYBDL1400356,UNITAPAH 5.39% Series 14 12.12.2022,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2022,,ACT365,2,12-JUN-2015,12-JUN-2020,5.39,14-DEC-2020,5.39,600,385,15,15,3Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DM140034,MYBDM1400347,UNITAPAH 5.44% Series 15 12.06.2023,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2023,,ACT365,2,12-JUN-2015,12-JUN-2020,5.44,14-DEC-2020,5.44,600,385,10,10,3Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DM140033,MYBDM1400339,UNITAPAH 5.49% Series 16 12.12.2023,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2023,,ACT365,2,12-JUN-2015,12-JUN-2020,5.49,14-DEC-2020,5.49,600,385,15,15,5Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DN140032,MYBDN1400329,UNITAPAH 5.54% Series 17 12.06.2024,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2024,,ACT365,2,12-JUN-2015,12-JUN-2020,5.54,14-DEC-2020,5.54,600,385,10,10,5Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DN140031,MYBDN1400311,UNITAPAH 5.59% Series 18 12.12.2024,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2024,,ACT365,2,12-JUN-2015,12-JUN-2020,5.59,14-DEC-2020,5.59,600,385,15,15,5Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DO140030,MYBDO1400301,UNITAPAH 5.64% Series 19 12.06.2025,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2025,,ACT365,2,12-JUN-2015,12-JUN-2020,5.64,14-DEC-2020,5.64,600,385,10,10,5Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DO140029,MYBDO1400293,UNITAPAH 5.69% Series 20  12.12.2025,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2025,,ACT365,2,12-JUN-2015,12-JUN-2020,5.69,14-DEC-2020,5.69,600,385,15,15,7Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DP140028,MYBDP1400282,UNITAPAH 5.73% Series 21 12.06.2026,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2026,,ACT365,2,12-JUN-2015,12-JUN-2020,5.73,14-DEC-2020,5.73,600,385,15,15,7Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DP140005,MYBDP1400050,UNITAPAH 5.78% Series 22 11.12.2026,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,11-DEC-2026,,ACT365,2,12-JUN-2015,12-JUN-2020,5.78,14-DEC-2020,5.78,600,385,15,15,7Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DQ140004,MYBDQ1400041,UNITAPAH 5.82% Series 23 11.06.2027,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,11-JUN-2027,,ACT365,2,12-JUN-2015,12-JUN-2020,5.82,14-DEC-2020,5.82,600,385,15,15,7Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DQ140027,MYBDQ1400272,UNITAPAH 5.87% Series 24 10.12.2027,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,10-DEC-2027,,ACT365,2,12-JUN-2015,12-JUN-2020,5.87,14-DEC-2020,5.87,600,385,10,10,10Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DR140026,MYBDR1400262,UNITAPAH 5.92% Series 25 12.06.2028,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2028,,ACT365,2,12-JUN-2015,12-JUN-2020,5.92,14-DEC-2020,5.92,600,385,15,15,10Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DR140025,MYBDR1400254,UNITAPAH 5.96% Series 26 12.12.2028,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2028,,ACT365,2,12-JUN-2015,12-JUN-2020,5.96,14-DEC-2020,5.96,600,385,15,15,10Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DS140024,MYBDS1400245,UNITAPAH 6.01% Series 27 12.06.2029,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2029,,ACT365,2,12-JUN-2015,12-JUN-2020,6.01,14-DEC-2020,6.01,600,385,15,15,10Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DS140023,MYBDS1400237,UNITAPAH 6.05% Series 28 12.12.2029,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2029,,ACT365,2,12-JUN-2015,12-JUN-2020,6.05,14-DEC-2020,6.05,600,385,15,15,10Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DT140022,MYBDT1400227,UNITAPAH 6.10% Series 29 12.06.2030,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2030,,ACT365,2,12-JUN-2015,12-JUN-2020,6.1,14-DEC-2020,6.1,600,385,15,15,10Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DT140021,MYBDT1400219,UNITAPAH 6.15% Series 30 12.12.2030,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2030,,ACT365,2,12-JUN-2015,12-JUN-2020,6.15,14-DEC-2020,6.15,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DU140012,MYBDU1400126,UNITAPAH 6.19% Series 31 12.06.2031,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2031,,ACT365,2,12-JUN-2015,12-JUN-2020,6.19,14-DEC-2020,6.19,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DU140011,MYBDU1400118,UNITAPAH 6.24% Series 32 12.12.2031,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2031,,ACT365,2,12-JUN-2015,12-JUN-2020,6.24,14-DEC-2020,6.24,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DV140010,MYBDV1400108,UNITAPAH 6.28% Series 33 11.06.2032,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,11-JUN-2032,,ACT365,2,12-JUN-2015,12-JUN-2020,6.28,14-DEC-2020,6.28,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DV140009,MYBDV1400090,UNITAPAH 6.33% Series 34 10.12.2032,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,10-DEC-2032,,ACT365,2,12-JUN-2015,12-JUN-2020,6.33,14-DEC-2020,6.33,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DW140008,MYBDW1400080,UNITAPAH 6.38% Series 35 10.06.2033,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,10-JUN-2033,,ACT365,2,12-JUN-2015,12-JUN-2020,6.38,14-DEC-2020,6.38,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DW140007,MYBDW1400072,UNITAPAH 6.42% Series 36 12.12.2033,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-DEC-2033,,ACT365,2,12-JUN-2015,12-JUN-2020,6.42,14-DEC-2020,6.42,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400063,DX140006,MYBDX1400062,UNITAPAH 6.47% Series 37 12.06.2034,UniTapah Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA1,RAM,12-DEC-2014,12-JUN-2034,,ACT365,2,12-JUN-2015,12-JUN-2020,6.47,14-DEC-2020,6.47,600,385,15,15,15Y,600,385,MURABAHAH,"CONSTRUCTION AND ENGINEERING",09-OCT-2019,N,N,Reaffirm
201400064,VI170384,MYBVI1703849,NORTHPORT IMTN 5.000% 02.12.2022,Northport (Malaysia) Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,04-DEC-2017,02-DEC-2022,,ACTACT,2,04-JUN-2018,04-JUN-2020,5,04-DEC-2020,5,1500,450,100,100,3Y,1500,450,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",14-FEB-2020,N,N,Affirm
201400064,VN140415,MYBVN1404158,NORTHPORT IMTN 5.780% 19.12.2024,Northport (Malaysia) Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA- IS,MARC,19-DEC-2014,19-DEC-2024,,ACTACT,2,19-JUN-2015,19-JUN-2020,5.78,21-DEC-2020,5.78,1500,450,350,350,5Y,1500,450,MUSYARAKAH,"INFRASTRUCTURES AND UTILITIES",14-FEB-2020,N,N,Affirm
201400065,UE190368,MYBUE1903689,B LAND MTN 367D 17.12.2020,Berjaya Land Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (FG),MARC,16-DEC-2019,17-DEC-2020,,ACT365,2,16-JUN-2020,16-JUN-2020,3.885,17-DEC-2020,3.885,500,375,150,150,6M,1550,400,N/A,"PROPERTY AND REAL ESTATE",31-JAN-2020,N,N,Affirm
201400065,UK140176,MYBUK1401764,B LAND MTN 2557D 16.12.2021,Berjaya Land Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (FG),MARC,16-DEC-2014,16-DEC-2021,,ACT365,2,16-JUN-2015,16-JUN-2020,5.35,16-DEC-2020,5.35,500,375,100,100,2Y,1550,400,N/A,"PROPERTY AND REAL ESTATE",31-JAN-2020,N,N,Affirm
201400065,UF190370,MYBUF1903702,B LAND MTN 729D 16.12.2021,Berjaya Land Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (FG),MARC,18-DEC-2019,16-DEC-2021,,ACT365,2,18-JUN-2020,18-JUN-2020,3.97,18-DEC-2020,3.97,500,375,125,125,2Y,1550,400,N/A,"PROPERTY AND REAL ESTATE",31-JAN-2020,N,N,Affirm
201400066,UE190369,MYBUE1903697,B LAND MTN 367D 17.12.2020,Berjaya Land Berhad,CONVENTIONAL,Fixed Rate Bond,Corporate(G),AAA (BG),MARC,16-DEC-2019,17-DEC-2020,,ACT365,2,16-JUN-2020,16-JUN-2020,3.47,17-DEC-2020,3.47,150,25,25,25,6M,1550,400,N/A,"PROPERTY AND REAL ESTATE",31-JAN-2020,N,N,Affirm
201400067,PZ150014,MYBPZ1500142,DRB-HICOM 7.450% Perpetual Sukuk - Tranche 6,DRB-Hicom Berhad,ISLAMIC,Callable Stepping Bond,Corporate,A- IS,MARC,12-AUG-2015,28-DEC-2114,12-AUG-2020,ACT365,2,12-FEB-2016,12-FEB-2020,7.45,12-AUG-2020,7.45,2000,375,75,75,25Y+,8300,1875,MUSYARAKAH,"DIVERSIFIED HOLDINGS",04-NOV-2019,Y,N,Affirm
201400067,PZ140060,MYBPZ1400608,DRB-HICOM 8.000% Perpetual Sukuk - Tranche No 2,DRB-Hicom Berhad,ISLAMIC,Callable Stepping Bond,Corporate,A- IS,MARC,30-DEC-2014,28-DEC-2114,30-DEC-2021,ACT365,2,30-JUN-2015,30-JUN-2020,8,30-DEC-2020,8,2000,375,300,300,25Y+,8300,1875,MUSYARAKAH,"DIVERSIFIED HOLDINGS",04-NOV-2019,Y,N,Affirm
201400068,VN140424,MYBVN1404240,SURIA KLCC IMTN 4.730% 31.12.2024 - Issue No. 1,Suria KLCC Sdn Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AAA,RAM,31-DEC-2014,31-DEC-2024,,ACT365,2,30-JUN-2015,30-JUN-2020,4.73,31-DEC-2020,4.73,600,600,600,600,5Y,600,600,MURABAHAH,"PROPERTY AND REAL ESTATE",18-DEC-2019,N,N,Reaffirm
201500001,VI160110,MYBVI1601100,GAMUDA IMTN 4.620% 23.04.2021,Gamuda Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA3,RAM,25-APR-2016,23-APR-2021,,ACT365,2,25-OCT-2016,27-APR-2020,4.62,26-OCT-2020,4.62,5000,2750,300,300,1Y,7200,2750,MURABAHAH,"CONSTRUCTION AND ENGINEERING",17-DEC-2019,N,N,Reaffirm
201500001,VE200079,MYBVE2000798,GAMUDA IMTN 3.200% 02.06.2021,Gamuda Berhad,ISLAMIC,Fixed Rate Bond,Corporate,AA3,RAM,01-JUN-2020,02-JUN-2021,,ACT365,2,01-DEC-2020,,,01-DEC-2020,3.2,5000,2750,100,100,1Y,7200,2750,MURABAHAH,"CONSTRUCTION AND ENGINEERING",17-DEC-2019,N,N,Reaffirm
